"SPY.Open" "SPY.High" "SPY.Low" "SPY.Close" "SPY.Volume" "SPY.Adjusted"
"1997-10-08" 98.359299 98.375 96.734299 97.5 4439400 66.146271
"1997-10-09" 96.781197 97.609299 96.218697 97.156197 3607600 65.913002
"1997-10-10" 96.3125 96.984299 96.25 96.875 2858100 65.722237
"1997-10-13" 97.343697 97.546799 96.718697 96.968697 1760300 65.785828
"1997-10-14" 97.468697 97.5 96.1875 97 2235700 65.807083
"1997-10-15" 96.3125 97.0625 96.281197 96.781197 2601700 65.658607
"1997-10-16" 97.3125 97.5 95 95.25 9488100 64.619835
"1997-10-17" 95.015602 95.375 93 94.281197 8151300 63.962566
"1997-10-20" 94.843697 95.75 94.156197 95.625 3636400 64.874229
"1997-10-21" 96.218697 97.5 96.031197 97.484299 5225400 66.135628
"1997-10-22" 97.343697 97.390602 96.531197 96.843697 4485200 65.701035
"1997-10-23" 94.9375 95.75 94.281197 94.9375 8054100 64.407806
"1997-10-24" 96.156197 96.156197 93.671799 94 6778700 63.771801
"1997-10-27" 93.015602 93.9375 86.843697 87.1875 10840700 59.150021
"1997-10-28" 84.375 92.875 84.375 92.218697 19548000 62.563316
"1997-10-29" 92.5 93.75 91.281197 91.968697 10134400 62.393723
"1997-10-30" 90.625 92.5625 89.75 89.9375 9772900 61.015728
"1997-10-31" 91.8125 92.5 90.4375 92.0625 7072700 62.457378
"1997-11-03" 93.1875 94.375 92.875 94 5548500 63.771801
"1997-11-04" 93.875 94.4375 93.281197 94 3455700 63.771801
"1997-11-05" 94.1875 95.281197 93.843697 94.3125 4774900 63.983799
"1997-11-06" 94.031197 94.343697 93.5 93.953102 3679800 63.739983
"1997-11-07" 92.375 93.25 91.4375 92.9375 10606800 63.050976
"1997-11-10" 93.625 93.843697 92 92.375 4347900 62.669365
"1997-11-11" 92.6875 93.0625 92.031197 92.406197 3212400 62.690514
"1997-11-12" 91.625 92.718697 90.375 90.5 6775300 61.397327
"1997-11-13" 91.468697 92.156197 90.093697 91.8125 8589600 62.287724
"1997-11-14" 92.3125 93.390602 91.609299 93.0625 5827900 63.135788
"1997-11-17" 94.375 95.3125 94.031197 94.781197 5149900 64.301781
"1997-11-18" 94.8125 95.093697 93.890602 94.1875 3433600 63.898987
"1997-11-19" 93.6875 95.0625 92.75 94.656197 4387900 64.216957
"1997-11-20" 95.3125 96.531197 95.281197 96.093697 4822700 65.192238
"1997-11-21" 96.625 96.8125 95.656197 96.75 5436500 65.637428
"1997-11-24" 96 96.343697 94.625 95 4337200 64.450195
"1997-11-25" 95.625 95.8125 94.656197 95.25 4525000 64.619835
"1997-11-26" 95.875 95.984299 95.3125 95.531197 2681100 64.8106
"1997-11-28" 95.75 96.25 95.593697 95.625 1564700 64.874229
"1997-12-01" 96.218697 98.093697 96.031197 98.093697 4850900 66.549057
"1997-12-02" 97.6875 97.984299 97.25 97.5 1974900 66.146271
"1997-12-03" 97.625 98.531197 96.875 97.781197 3302500 66.337059
"1997-12-04" 98.5 98.718697 97.375 97.6875 2872500 66.27346
"1997-12-05" 97.375 99 97.125 98.9375 3458800 67.121498
"1997-12-08" 98.968697 99 98.25 98.656197 2289200 66.930672
"1997-12-09" 98.218697 98.593697 97.625 98.0625 1703000 66.527893
"1997-12-10" 97.5625 97.843697 96.468697 97.218697 3558400 65.955414
"1997-12-11" 96.3125 96.593697 95.3125 95.5625 5072800 64.831833
"1997-12-12" 96.4375 96.5 94.906197 95.75 4478400 64.959038
"1997-12-15" 96.25 97.109299 95.875 96.718697 4674700 65.616226
"1997-12-16" 97.218697 97.8125 96.875 97.3125 2885800 66.019058
"1997-12-17" 97.843697 97.875 96.703102 96.8125 2236300 65.679863
"1997-12-18" 96.9375 96.9375 95.218697 95.875 4658300 65.043823
"1997-12-19" 94.531197 95.875 92.375 94.781197 8556000 64.55764
"1997-12-22" 95.4375 95.906197 94.5625 95.390602 5136800 64.972702
"1997-12-23" 95.4375 95.625 93.531197 93.6875 4436500 63.812683
"1997-12-24" 94.4375 94.4375 93.25 93.406197 2019200 63.621067
"1997-12-26" 94.125 94.125 93.406197 93.781197 941800 63.876534
"1997-12-29" 94.593697 95.718697 94.4375 95.625 2080000 65.132378
"1997-12-30" 95.9375 97.25 95.843697 97.125 3616000 66.154106
"1997-12-31" 96.875 97.625 96.6875 97.0625 4359500 66.111511
"1998-01-02" 97.3125 97.656197 96.531197 97.5625 2360900 66.452049
"1998-01-05" 97.843697 98.4375 96.781197 97.781197 4191800 66.601036
"1998-01-06" 97.25 97.281197 96.1875 96.218697 3154900 65.536766
"1998-01-07" 96.093697 96.718697 95.218697 96.468697 4424200 65.707047
"1998-01-08" 96.3125 96.3125 95.375 95.625 3831000 65.132378
"1998-01-09" 95.25 95.5 91.906197 92.3125 10258800 62.876183
"1998-01-12" 91.125 94.1875 90.906197 94 12097900 64.025543
"1998-01-13" 94.625 95.375 94.218697 95.3125 5224900 64.919533
"1998-01-14" 95.6875 95.968697 94.718697 95.75 3770400 65.217545
"1998-01-15" 95.5 95.75 94.8125 94.953102 2875400 64.674767
"1998-01-16" 96.25 96.6875 95.656197 96.3125 4374800 65.600655
"1998-01-20" 96.6875 98.015602 96.5 97.875 5091700 66.66494
"1998-01-21" 97.218697 97.6875 96.156197 96.9375 4699400 66.02636
"1998-01-22" 96.156197 96.875 95.875 96.078102 4543400 65.440956
"1998-01-23" 96.5 96.781197 95 95.9375 6350300 65.345215
"1998-01-26" 96.375 96.734299 95.406197 95.875 4362900 65.302643
"1998-01-27" 95.8125 97.5 95.656197 96.843697 7044200 65.962479
"1998-01-28" 97.406197 98.109299 97.1875 97.718697 4268600 66.558449
"1998-01-29" 97.843697 99.5625 97.5625 98.25 8007700 66.920341
"1998-01-30" 98.781197 98.968697 98 98.3125 3649100 66.962921
"1998-02-02" 99.906197 100.5 99.75 99.9375 5756300 68.069717
"1998-02-03" 100 100.8125 99.718697 100.6875 2759600 68.580574
"1998-02-04" 100.281197 101.156197 99.9375 100.5625 3374000 68.495445
"1998-02-05" 101.3125 101.593697 100.031197 100.5 5076200 68.452866
"1998-02-06" 101 101.625 100.6875 101.625 5701200 69.219116
"1998-02-09" 101.718697 101.75 100.718697 101.281197 2322200 68.98494
"1998-02-10" 101.4375 102.468697 101.1875 102.25 3660400 69.644821
"1998-02-11" 102.093697 102.343697 101.703102 102.156197 4073200 69.580956
"1998-02-12" 101.718697 102.9375 100.875 102.593697 5024700 69.878906
"1998-02-13" 102.1875 102.515602 101.875 102 2101300 69.474518
"1998-02-17" 102.8125 103.093697 102.156197 102.5 3055500 69.815125
"1998-02-18" 102.3125 103.484299 102.281197 103.4375 3007400 70.453667
"1998-02-19" 103.25 103.406197 102.75 102.890602 3387800 70.081139
"1998-02-20" 103.156197 103.718697 102.375 103.656197 3707000 70.602592
"1998-02-23" 104.25 104.25 103.343697 104.0625 3227800 70.879333
"1998-02-24" 103.906197 104.093697 102.9375 103.25 3386800 70.325928
"1998-02-25" 103.75 104.875 103.625 104.531197 3481800 71.198601
"1998-02-26" 104.4375 105.218697 104.1875 105.125 3187600 71.603035
"1998-02-27" 104.968697 105.531197 104.531197 105.125 3442900 71.603035
"1998-03-02" 105.25 105.75 104.625 104.906197 4252300 71.454041
"1998-03-03" 104.531197 105.625 104.531197 105.5 3349200 71.858467
"1998-03-04" 105.093697 105.406197 104.4375 104.8125 4404100 71.390198
"1998-03-05" 103.5 104.4375 103.156197 103.843697 7268000 70.730331
"1998-03-06" 104.5625 105.9375 104.4375 105.9375 6896300 72.156487
"1998-03-09" 105.531197 106.218697 105.25 105.5625 3362800 71.901031
"1998-03-10" 106.218697 106.843697 105.9375 106.5625 5481900 72.582161
"1998-03-11" 106.968697 107.3125 106.781197 107.0625 3439600 72.922729
"1998-03-12" 107.093697 107.593697 106.5 107.5 3191300 73.220718
"1998-03-13" 107.843697 108 106.875 107.093697 2879400 72.943993
"1998-03-16" 107.843697 108.375 107.531197 108.25 3223600 73.73156
"1998-03-17" 108.3125 108.5625 107.656197 108.5625 4581900 73.944412
"1998-03-18" 108.25 108.968697 108.031197 108.968697 1944100 74.221054
"1998-03-19" 108.968697 109.375 108.656197 109.25 2554800 74.412682
"1998-03-20" 109.5625 110.1875 108.875 109.875 3123300 75.053406
"1998-03-23" 109.718697 110.3125 109.406197 109.625 4453100 74.882683
"1998-03-24" 110.0625 110.8125 109.9375 110.5625 3333600 75.523048
"1998-03-25" 111.406197 111.531197 109.1875 110.156197 4597600 75.245499
"1998-03-26" 109.875 110.75 109.625 110.093697 3333500 75.202797
"1998-03-27" 110.75 110.781197 109 109.625 2611300 74.882683
"1998-03-30" 109.625 110.093697 108.968697 109.5625 3108700 74.839943
"1998-03-31" 110.156197 111.1875 109.75 109.9375 5926500 75.096115
"1998-04-01" 110.3125 111.078102 109.406197 110.828102 2929000 75.70443
"1998-04-02" 110.9375 112.25 110.75 112.031197 3920900 76.52626
"1998-04-03" 112.343697 112.8125 111.843697 112.593697 3787600 76.910522
"1998-04-06" 113.25 113.375 111.6875 111.6875 4550500 76.291504
"1998-04-07" 111.75 111.9375 110.156197 110.9375 5583700 75.77919
"1998-04-08" 111.218697 111.281197 109.75 110.3125 4854800 75.352242
"1998-04-09" 110.5625 111.281197 110.531197 111.1875 4481200 75.949966
"1998-04-13" 111.375 111.375 110 110.875 4350200 75.736473
"1998-04-14" 111.125 111.8125 110.906197 111.8125 3279100 76.376854
"1998-04-15" 111.968697 112.125 111.156197 112.125 3867200 76.59034
"1998-04-16" 111.3125 111.5 110.5 110.8125 7177900 75.693794
"1998-04-17" 110.718697 112.4375 110.4375 112.281197 5688800 76.697029
"1998-04-20" 112 112.5625 111.875 112.25 3688300 76.675713
"1998-04-21" 112.4375 113.156197 111.906197 112.781197 4573200 77.038544
"1998-04-22" 112.875 113.4375 112.8125 113.093697 2386100 77.252037
"1998-04-23" 112.625 113 111.75 112 5062000 76.504959
"1998-04-24" 111.75 112.468697 110.343697 110.8125 11039700 75.693794
"1998-04-27" 109.375 109.6875 107.625 108.718697 14510200 74.263573
"1998-04-28" 109.781197 109.8125 108.125 108.5625 6511400 74.156906
"1998-04-29" 109.031197 109.968697 108.4375 109.3125 7703100 74.669197
"1998-04-30" 110.5625 111.921799 110.406197 111.343697 8684500 76.056671
"1998-05-01" 111.75 112.593697 111.3125 112.593697 4008800 76.910522
"1998-05-04" 112.718697 113.3125 112.156197 112.3125 4537200 76.718414
"1998-05-05" 112 112.156197 111.125 111.531197 5146400 76.184692
"1998-05-06" 112.125 112.125 110.1875 110.218697 5526100 75.288231
"1998-05-07" 110.5 110.5625 109.343697 109.343697 6940400 74.690491
"1998-05-08" 110 111.375 110 111.125 7951000 75.907272
"1998-05-11" 111.5625 112.218697 110.375 110.75 6336300 75.6511
"1998-05-12" 110.8125 111.968697 110.343697 111.9375 6045200 76.462273
"1998-05-13" 112.0625 112.5625 111.593697 112.218697 4441500 76.654366
"1998-05-14" 111.531197 112.6875 111.343697 111.656197 4187500 76.270119
"1998-05-15" 112 112.218697 110.8125 111.031197 6716100 75.843201
"1998-05-18" 110.718697 111.593697 109.828102 110.593697 4847200 75.544304
"1998-05-19" 111 111.6875 110.781197 111.343697 5918700 76.056671
"1998-05-20" 112.093697 112.5 110.875 112.406197 5716600 76.782433
"1998-05-21" 112.375 112.781197 111.3125 111.6875 6301500 76.291504
"1998-05-22" 111.75 112.0625 110.9375 111.25 4862200 75.992622
"1998-05-26" 112.093697 112.093697 109.1875 109.468697 6899300 74.775887
"1998-05-27" 108.531197 109.906197 107.578102 109.625 10202600 74.882683
"1998-05-28" 109.875 110.375 109.0625 110.125 4907600 75.224213
"1998-05-29" 110.625 110.8125 109.031197 109.031197 4772600 74.477036
"1998-06-01" 108.968697 110.218697 108.5625 109.531197 6092200 74.818588
"1998-06-02" 110 110.343697 109.156197 109.625 6701100 74.882683
"1998-06-03" 109.875 110.1875 107.875 107.875 6445100 73.687279
"1998-06-04" 108.25 110.0625 108.0625 109.875 6566300 75.053406
"1998-06-05" 110.375 112 109.875 112 8463200 76.504959
"1998-06-08" 111.9375 112.468697 111.656197 111.875 4159900 76.419563
"1998-06-09" 111.718697 112.421799 111.406197 112.218697 2725300 76.654366
"1998-06-10" 111.625 113.0625 111.25 111.5 6186900 76.163399
"1998-06-11" 111.4375 111.875 109.375 109.406197 8056600 74.733215
"1998-06-12" 109.875 110.4375 108.25 110.4375 9779000 75.43766
"1998-06-15" 108.8125 109.906197 107.5 107.531197 10234200 73.4524
"1998-06-16" 108.406197 109.218697 107.75 109.1875 7471500 74.583794
"1998-06-17" 110.156197 111.781197 109.9375 111.468697 12057700 76.142052
"1998-06-18" 111.1875 111.4375 110.75 110.968697 3844600 75.800514
"1998-06-19" 111.0625 111.234299 109.625 110.0625 3549100 75.420708
"1998-06-22" 110.25 111.0625 110.0625 110.593697 5438300 75.784714
"1998-06-23" 111.093697 112.0625 111 111.906197 5004600 76.684166
"1998-06-24" 112.156197 113.6875 111.609299 113.406197 8291900 77.712029
"1998-06-25" 113.906197 114.4375 112.8125 113.218697 5854800 77.583519
"1998-06-26" 113.3125 113.843697 113.125 113.6875 4833100 77.9048
"1998-06-29" 114.25 114.6875 113.796799 114.093697 5953400 78.183113
"1998-06-30" 113.906197 114.1875 113.0625 113.3125 4284800 77.647812
"1998-07-01" 114.0625 114.9375 113.625 114.625 3489500 78.547218
"1998-07-02" 114.718697 114.875 114.25 114.843697 3503900 78.697067
"1998-07-06" 114.781197 116 114.5625 116 3144400 79.489441
"1998-07-07" 115.984299 116.125 115.281197 115.781197 4920700 79.33947
"1998-07-08" 115.875 116.9375 115.75 116.625 6875000 79.917694
"1998-07-09" 116.281197 116.718697 115.625 115.843697 6942500 79.382324
"1998-07-10" 116.031197 116.9375 115.0625 116.468697 7849700 79.810608
"1998-07-13" 116.5625 116.843697 116.0625 116.5 6555100 79.832054
"1998-07-14" 116.9375 118.156197 116.9375 117.8125 6983600 80.731445
"1998-07-15" 118.0625 118.281197 117.531197 117.593697 4977500 80.58149
"1998-07-16" 117.6875 118.593697 117.0625 118.406197 6315600 81.13829
"1998-07-17" 118.625 119 118.3125 118.5625 3539500 81.24543
"1998-07-20" 118.75 119.234299 117.9375 118.5625 2338400 81.24543
"1998-07-21" 119 119 116.281197 116.5 5518600 79.832054
"1998-07-22" 116.343697 116.984299 115.531197 116.5 10417300 79.832054
"1998-07-23" 116.3125 116.593697 113.906197 114.1875 15110900 78.247398
"1998-07-24" 114.968697 115.093697 112.875 114.093697 11540500 78.183113
"1998-07-27" 113.625 115 112.843697 114.906197 9600000 78.739883
"1998-07-28" 114.4375 114.656197 111.875 112.968697 13693000 77.412201
"1998-07-29" 113.718697 114.125 112.25 112.531197 7462400 77.112396
"1998-07-30" 113.625 114.593697 113.406197 114.218697 6821600 78.268768
"1998-07-31" 114.343697 114.5 111.3125 111.781197 7680500 76.598457
"1998-08-03" 111.781197 112.421799 111.031197 111.3125 10486500 76.277306
"1998-08-04" 112.218697 112.218697 107 107 15091600 73.322144
"1998-08-05" 107.9375 108.875 105.593697 108.468697 21718400 74.32856
"1998-08-06" 108.125 109.5 107.5625 108.9375 13084400 74.649818
"1998-08-07" 109.6875 110.593697 108.468697 109.125 12083800 74.77829
"1998-08-10" 108.75 109.656197 108.1875 108.5 6273000 74.349998
"1998-08-11" 106.781197 107.4375 105.5 106.875 14287100 73.236465
"1998-08-12" 107.75 108.875 107.5 108.6875 11158400 74.478493
"1998-08-13" 108.8125 109.656197 107.375 107.375 9073900 73.579109
"1998-08-14" 108.343697 108.718697 105.781197 106.125 8628500 72.722557
"1998-08-17" 106 108.9375 105.5 108.375 11290000 74.264351
"1998-08-18" 109 110.593697 108.781197 110.375 7603900 75.63488
"1998-08-19" 111.093697 111.093697 109.625 110.093697 6258600 75.442108
"1998-08-20" 109.6875 110.406197 109.156197 109.4375 7402800 74.992455
"1998-08-21" 108.1875 108.718697 105.5 108.5625 16685400 74.392868
"1998-08-24" 109.25 109.9375 108.3125 109.25 7201700 74.863968
"1998-08-25" 110.375 111.25 108.640602 109.5 9688300 75.035278
"1998-08-26" 108.281197 109.625 107.75 108.875 9339700 74.607018
"1998-08-27" 107 107.5625 103.468697 103.75 24887800 71.09507
"1998-08-28" 104.968697 105.718697 102.156197 103.375 23735900 70.838104
"1998-08-31" 103.75 104.015602 95 96 22563100 65.784348
"1998-09-01" 96.0625 100.5625 93.625 100.0625 24748500 68.568176
"1998-09-02" 99.8125 101.75 98.781197 99.343697 13843200 68.075645
"1998-09-03" 97.625 99.375 96.75 98.5625 17311300 67.540291
"1998-09-04" 99.4375 99.8125 95.75 97.75 17783800 66.983543
"1998-09-08" 100.875 103 99.8125 103 14746500 70.581116
"1998-09-09" 102.75 103.125 100.4375 100.5 12109700 68.867981
"1998-09-10" 98.4375 99.343697 96.8125 98.5 19889300 67.497459
"1998-09-11" 98.1875 101.6875 97 101.6875 20379800 69.68174
"1998-09-14" 102.875 104.453102 102.093697 103.4375 10686800 70.880936
"1998-09-15" 102.875 104.3125 102.281197 104.0625 8337900 71.309219
"1998-09-16" 104.75 105.25 103.156197 105 11024900 71.95163
"1998-09-17" 102.25 103.031197 101.781197 102 12945200 69.895859
"1998-09-18" 102.375 102.406197 101.093697 102.093697 7019200 70.207153
"1998-09-21" 99.625 103.406197 98.9375 102.031197 8834600 70.164185
"1998-09-22" 103.5 103.656197 102.156197 102.875 7270100 70.744476
"1998-09-23" 103.875 107 103.781197 107 13688500 73.581131
"1998-09-24" 106.3125 106.8125 103.25 104.375 11129500 71.77597
"1998-09-25" 103.125 105.421799 102.625 104.25 10247400 71.689987
"1998-09-28" 105.3125 106.3125 104.25 105.1875 8847800 72.334686
"1998-09-29" 105.375 105.9375 103.375 104.9375 10618100 72.162758
"1998-09-30" 103.5 104.3125 101.375 101.75 7908400 69.970833
"1998-10-01" 100.031197 101.546799 98.093697 98.8125 13335600 67.950783
"1998-10-02" 98.875 100.875 97.218697 100.718697 14351800 69.261642
"1998-10-05" 99.593697 99.968697 96.343697 98.6875 12807200 67.86483
"1998-10-06" 100.75 101.281197 97.531197 98.593697 12621000 67.800308
"1998-10-07" 98.625 100.031197 95.75 97.125 14348500 66.790367
"1998-10-08" 94.5625 96.75 92.218697 96.593697 20625000 66.42495
"1998-10-09" 97 98.781197 94.0625 98.531197 12708500 67.757309
"1998-10-12" 100.625 101.4375 99.6875 99.968697 9508500 68.74585
"1998-10-13" 99.5625 100.406197 98.75 99.625 6256800 68.509514
"1998-10-14" 98.9375 101.8125 98.843697 100.5625 8176900 69.154228
"1998-10-15" 100.125 107.25 99.9375 105.968697 20541100 72.871933
"1998-10-16" 106.125 106.75 105 106 16573900 72.893456
"1998-10-19" 105.6875 106.8125 105.5 106.375 7915900 73.151299
"1998-10-20" 107.5625 108.796799 106.093697 107 14611600 73.581131
"1998-10-21" 106.875 107.625 105.875 106.625 9178400 73.323265
"1998-10-22" 106.781197 108.468697 106.156197 108.218697 8277500 74.419197
"1998-10-23" 107.968697 108 106.781197 106.843697 6237200 73.47364
"1998-10-26" 107.718697 108.468697 106.781197 107.625 5838600 74.010902
"1998-10-27" 108.4375 108.968697 106.281197 107 10089700 73.581131
"1998-10-28" 106.5625 107.531197 106.031197 106.8125 5650600 73.452133
"1998-10-29" 107.093697 109.4375 106.625 109.406197 9625600 75.235817
"1998-10-30" 110.125 110.906197 109.5 110 9872800 75.644127
"1998-11-02" 110.8125 111.875 110.1875 111.875 6501400 76.933502
"1998-11-03" 111.593697 111.8125 110.75 111.0625 6866000 76.374779
"1998-11-04" 112.468697 113.093697 111.093697 112.25 8233600 77.191391
"1998-11-05" 111.531197 113.9375 111.125 113.781197 6841500 78.244377
"1998-11-06" 113.468697 114.5625 113.3125 114.125 5224800 78.480782
"1998-11-09" 113.9375 114.25 112.5 113.3125 6188700 77.922066
"1998-11-10" 113 113.9375 112.25 113 14015200 77.707169
"1998-11-11" 113.8125 114 111.890602 112.25 10922400 77.191391
"1998-11-12" 112.3125 113.125 111.6875 112.125 5457400 77.105438
"1998-11-13" 112.218697 113.218697 112.125 113.218697 5524600 77.857552
"1998-11-16" 114.218697 114.359299 112.890602 114.0625 6023700 78.43782
"1998-11-17" 113.656197 115.625 113 114.0625 9058900 78.43782
"1998-11-18" 114.3125 115 113.5 114.75 4567700 78.910599
"1998-11-19" 115.281197 115.906197 114.625 115.75 5249300 79.598236
"1998-11-20" 116.359299 116.75 115.843697 116.625 5562000 80.199974
"1998-11-23" 117.468697 119.625 117.156197 119.375 7151300 82.091049
"1998-11-24" 119 119.656197 118.453102 118.625 5323700 81.575317
"1998-11-25" 118.9375 119.1875 118.218697 118.625 4393500 81.575317
"1998-11-27" 119.468697 119.718697 119.015602 119.5 4557900 82.177078
"1998-11-30" 119.015602 119.375 116.125 116.125 8705400 79.856148
"1998-12-01" 116.125 118.031197 115.218697 117.625 8950600 80.887665
"1998-12-02" 117.218697 117.906197 116 117.281197 7495500 80.651215
"1998-12-03" 117.25 118.3125 115.093697 115.343697 12145300 79.318871
"1998-12-04" 116.625 118.5 116.5 118.375 10339500 81.403435
"1998-12-07" 118.0625 119.468697 118 118.9375 4290000 81.790237
"1998-12-08" 118.531197 119.75 117.5 118.406197 10102600 81.424866
"1998-12-09" 118.6875 118.968697 117.875 118.625 5327900 81.575317
"1998-12-10" 118.843697 118.843697 116.718697 116.890602 5966600 80.382622
"1998-12-11" 116.4375 117.343697 115.5625 117.125 8198200 80.543808
"1998-12-14" 116.156197 116.406197 113.75 113.75 9521400 78.222916
"1998-12-15" 114.6875 116.75 114.531197 116.6875 9631500 80.242943
"1998-12-16" 117.125 117.125 115.75 116.531197 7260000 80.13546
"1998-12-17" 117.218697 118.593697 117.031197 118.390602 6914700 81.414146
"1998-12-18" 118.3125 119.125 117.875 118.5 4802400 81.760078
"1998-12-21" 119.25 121.343697 119 120.156197 8580700 82.902817
"1998-12-22" 120.406197 121.218697 119.1875 120.6875 5461100 83.269341
"1998-12-23" 121.1875 123.218697 120.8125 123.218697 7791000 85.015816
"1998-12-24" 123.156197 123.25 122.5 122.6875 1507100 84.649292
